college_no,college,major,enrollment,min,max,year,level,face_pro,student_type
3140,上海政法学院,法学（国际经济法方向）,1,554,554,2019,本科一批,重庆,文科
3140,上海政法学院,知识产权,3,546,548,2019,本科一批,重庆,文科
3140,上海政法学院,经济与金融,2,548,550,2019,本科一批,重庆,文科
3140,上海政法学院,社会工作（卓越社会管理人才培养试点 班）,2,545,545,2019,本科一批,重庆,文科
3140,上海政法学院,国际政治,2,546,548,2019,本科一批,重庆,文科
3140,上海政法学院,新闻学（卓越新闻传播人才培养试点班）,1,552,552,2019,本科一批,重庆,文科
3140,上海政法学院,广播电视学（卓越新闻传播人才培养试 点班）,1,552,552,2019,本科一批,重庆,文科
3184,上海师范大学,经济学类（中外合作办学）,3,543,550,2019,本科一批,重庆,文科
3201,南京大学,社会科学试验班,5,617,622,2019,本科一批,重庆,文科
3201,南京大学,外国语言文学类,3,617,621,2019,本科一批,重庆,文科
3201,南京大学,人文科学试验班（人文艺术传播类）,6,617,620,2019,本科一批,重庆,文科
3201,南京大学,经济管理试验班,3,618,620,2019,本科一批,重庆,文科
3202,苏州大学,中国语言文学类,2,583,588,2019,本科一批,重庆,文科
3202,苏州大学,旅游管理,1,580,580,2019,本科一批,重庆,文科
3202,苏州大学,金融学,1,587,587,2019,本科一批,重庆,文科
3202,苏州大学,管理科学,1,584,584,2019,本科一批,重庆,文科
3202,苏州大学,新闻传播学类,2,583,584,2019,本科一批,重庆,文科
3202,苏州大学,英语（师范）,1,581,581,2019,本科一批,重庆,文科
3202,苏州大学,日语,1,588,588,2019,本科一批,重庆,文科
3203,东南大学,劳动与社会保障,2,594,594,2019,本科一批,重庆,文科
3203,东南大学,英语,2,596,596,2019,本科一批,重庆,文科
3203,东南大学,文科试验班类（郭秉文班）,5,596,598,2019,本科一批,重庆,文科
3206,江苏科技大学,财务管理,2,537,538,2019,本科一批,重庆,文科
3206,江苏科技大学,英语,2,528,530,2019,本科一批,重庆,文科
3206,江苏科技大学,公共事业管理,2,528,537,2019,本科一批,重庆,文科
3206,江苏科技大学,旅游管理,3,527,536,2019,本科一批,重庆,文科
9552,江苏科技大学,工商管理类（中外合作办学）（与澳大利 亚拉筹伯大学合作）,4,525,529,2019,本科一批,重庆,文科
3207,中国矿业大学,公共管理类,4,563,567,2019,本科一批,重庆,文科
3207,中国矿业大学,外国语言文学类,4,563,566,2019,本科一批,重庆,文科
3208,南京工业大学,工商管理类,4,543,553,2019,本科一批,重庆,文科
3208,南京工业大学,法学,2,545,546,2019,本科一批,重庆,文科
3208,南京工业大学,公共管理类,4,541,542,2019,本科一批,重庆,文科
3209,常州大学,国际经济与贸易,2,526,529,2019,本科一批,重庆,文科
3209,常州大学,会计学,2,534,535,2019,本科一批,重庆,文科
3209,常州大学,物流管理,2,530,538,2019,本科一批,重庆,文科
3210,南京邮电大学,广告学,2,551,559,2019,本科一批,重庆,文科
3210,南京邮电大学,市场营销,2,545,554,2019,本科一批,重庆,文科
3211,河海大学,广播电视学,2,569,571,2019,本科一批,重庆,文科
3211,河海大学,英语,2,574,577,2019,本科一批,重庆,文科
3213,江南大学,法学类,7,565,569,2019,本科一批,重庆,文科
3213,江南大学,汉语言文学,3,566,568,2019,本科一批,重庆,文科
3213,江南大学,英语,2,568,572,2019,本科一批,重庆,文科
3213,江南大学,日语,3,569,574,2019,本科一批,重庆,文科
9540,江南大学,工商管理类（中外合作办学）,2,559,565,2019,本科一批,重庆,文科
3214,南京林业大学,汉语言文学,2,554,557,2019,本科一批,重庆,文科
3214,南京林业大学,汉语国际教育,2,548,550,2019,本科一批,重庆,文科
3215,江苏大学,法学,2,554,560,2019,本科一批,重庆,文科
3215,江苏大学,公共事业管理（医疗保险）,2,554,557,2019,本科一批,重庆,文科
3215,江苏大学,汉语言文学,1,560,560,2019,本科一批,重庆,文科
3215,1.. 江苏大学,护理学,2,552,556,2019,本科一批,重庆,文科
3215,1.. 江苏大学,会计学,1,557,557,2019,本科一批,重庆,文科
3215,1.. 江苏大学,国际经济与贸易,3,554,557,2019,本科一批,重庆,文科
3215,1.. 江苏大学,人力资源管理,2,553,555,2019,本科一批,重庆,文科
3215,1.. 江苏大学,日语,2,553,554,2019,本科一批,重庆,文科
3215,1.. 江苏大学,思想政治教育,1,552,552,2019,本科一批,重庆,文科
3215,1.. 江苏大学,英语,2,558,562,2019,本科一批,重庆,文科
3217,南斥农业大学,工商管理类,2,560,565,2019,本科一批,重庆,文科
3217,南斥农业大学,劳动与社会保障,2,558,571,2019,本科一批,重庆,文科
3218,南斥中医药大学,中西医临床医学,2,557,560,2019,本科一批,重庆,文科
3218,南斥中医药大学,护理学,9,526,568,2019,本科一批,重庆,文科
3219,中国药科大学,英语（医药方向）,2,576,577,2019,本科一批,重庆,文科
3222,南京财经大学,财政学,2,566,572,2019,本科一批,重庆,文科
3222,南京财经大学,税收学,2,567,568,2019,本科一批,重庆,文科
3222,南京财经大学,国际经济与贸易,2,565,568,2019,本科一批,重庆,文科
3222,南京财经大学,法学,2,555,564,2019,本科一批,重庆,文科
3222,南京财经大学,社会工作,2,555,561,2019,本科一批,重庆,文科
3222,南京财经大学,英语,2,555,556,2019,本科一批,重庆,文科
3222,南京财经大学,法语,2,558,561,2019,本科一批,重庆,文科
3222,南京财经大学,广告学,2,558,559,2019,本科一批,重庆,文科
3222,南京财经大学,网络与新媒体,2,561,561,2019,本科一批,重庆,文科
3222,南京财经大学,市场营销,2,561,565,2019,本科一批,重庆,文科
3222,南京财经大学,会计学,2,566,573,2019,本科一批,重庆,文科
3222,南京财经大学,人力资源管理,2,554,557,2019,本科一批,重庆,文科
3222,南京财经大学,审计学,2,569,573,2019,本科一批,重庆,文科
3222,南京财经大学,公共事业管理,2,557,560,2019,本科一批,重庆,文科
3222,南京财经大学,劳动与社会保障,2,557,561,2019,本科一批,重庆,文科
3226,南京审计大学,金融学,4,583,586,2019,本科一批,重庆,文科
3226,南京审计大学,审计学,2,587,588,2019,本科一批,重庆,文科
3249,南京师范大学,文物与博物馆学,2,581,584,2019,本科一批,重庆,文科
3249,南京师范大学,社会学,3,581,585,2019,本科一批,重庆,文科
3249,南京师范大学,教育学类,4,580,582,2019,本科一批,重庆,文科
3249,南京师范大学,财务管理,2,580,580,2019,本科一批,重庆,文科
3249,南京师范大学,汉语言文学,2,586,587,2019,本科一批,重庆,文科
3251,扬州大学,中国语言文学类,1,558,558,2019,本科一批,重庆,文科
3251,扬州大学,秘书学,1,556,556,2019,本科一批,重庆,文科
3251,扬州大学,广播电视学,1,559,559,2019,本科一批,重庆,文科
3251,扬州大学,外国语言文学类,1,559,559,2019,本科一批,重庆,文科
3251,扬州大学,工商管理类,1,558,558,2019,本科一批,重庆,文科
3275,西父利物浦大学,工商管理类（中外合作办学）,7,539,564,2019,本科一批,重庆,文科
3275,西父利物浦大学,建筑类（中外合作办学）,2,548,596,2019,本科一批,重庆,文科
3275,西父利物浦大学,数学类（中外合作办学）,4,539,562,2019,本科一批,重庆,文科
3275,西父利物浦大学,外国语言文学类（中外合作办学）,5,539,550,2019,本科一批,重庆,文科
3301,浙江大学,人文科学试验班,2,619,619,2019,本科一批,重庆,文科
3301,浙江大学,社会科学试验班,7,620,622,2019,本科一批,重庆,文科
3302,杭州电子科技大学,法学类,2,531,536,2019,本科一批,重庆,文科
3302,杭州电子科技大学,工商管理类,3,548,560,2019,本科一批,重庆,文科
3302,杭州电子科技大学,会计学,2,566,566,2019,本科一批,重庆,文科
3302,杭州电子科技大学,外国语言文学类,3,530,545,2019,本科一批,重庆,文科
3302,杭州电子科技大学,传播学（新媒体方向）,2,554,559,2019,本科一批,重庆,文科
3303,浙江工业大学,汉语言文学,5,547,552,2019,本科一批,重庆,文科
3303,浙江工业大学,公共管理类,5,545,553,2019,本科一批,重庆,文科
3306,杭州师范大学,公共事业管理（卫生事业管理方向）,1,559,559,2019,本科一批,重庆,文科
3306,杭州师范大学,汉语言文学（师范）,2,559,562,2019,本科一批,重庆,文科
3306,杭州师范大学,金融工程,4,555,559,2019,本科一批,重庆,文科
3308,浙江工商大学,工商管理类,1,548,548,2019,本科一批,重庆,文科
3308,浙江工商大学,金融学类,1,562,562,2019,本科一批,重庆,文科
3308,浙江工商大学,旅游管理类,1,560,560,2019,本科一批,重庆,文科
3308,浙江工商大学,公共管理类,1,544,544,2019,本科一批,重庆,文科
3308,浙江工商大学,历史学,1,545,545,2019,本科一批,重庆,文科
3308,浙江工商大学,会计学,4,546,562,2019,本科一批,重庆,文科
3308,浙江工商大学,英语,1,542,542,2019,本科一批,重庆,文科
3308,浙江工商大学,统计学类,1,540,540,2019,本科一批,重庆,文科
3310,中国计量大学,工商管理类,1,543,543,2019,本科一批,重庆,文科
3310,中国计量大学,法学类,2,549,551,2019,本科一批,重庆,文科
3310,中国计量大学,汉语言文学,2,541,552,2019,本科一批,重庆,文科
3310,中国计量大学,外国语言文学类,1,547,547,2019,本科一批,重庆,文科
3310,中国计量大学,广告学,1,543,543,2019,本科一批,重庆,文科
3310,中国计量大学,公共管理类,2,544,547,2019,本科一批,重庆,文科
3310,中国计量大学,标准化工程,1,545,545,2019,本科一批,重庆,文科
3312,宁波大学,英语,5,560,568,2019,本科一批,重庆,文科
3312,宁波大学,日语,1,562,562,2019,本科一批,重庆,文科
3312,宁波大学,物流管理,2,561,561,2019,本科一批,重庆,文科
3312,宁波大学,工商管理类,2,562,562,2019,本科一批,重庆,文科
3312,宁波大学,法学类（法政类）,1,563,563,2019,本科一批,重庆,文科
3325,浙江师范大学,工商管理类,2,563,564,2019,本科一批,重庆,文科
3325,浙江师范大学,法学,2,563,568,2019,本科一批,重庆,文科
3325,浙江师范大学,学前教育（师范）,3,564,566,2019,本科一批,重庆,文科
3325,浙江师范大学,历史学（师范）,2,565,570,2019,本科一批,重庆,文科
3325,浙江师范大学,外国语言文学类,2,567,567,2019,本科一批,重庆,文科
3325,浙江师范大学,文化产业管理,2,563,564,2019,本科一批,重庆,文科
3325,浙江师范大学,汉语国际教育（师范）,2,566,566,2019,本科一批,重庆,文科
3327,宁波诺丁汉大学,工商管理类（中外合作办学）（商务）,5,558,573,2019,本科一批,重庆,文科
3327,宁波诺丁汉大学,工商管理类（中外合作办学）,4,563,574,2019,本科一批,重庆,文科
3327,宁波诺丁汉大学,经济与贸易类（中外合作办学）,1,556,556,2019,本科一批,重庆,文科
3327,宁波诺丁汉大学,政治学类（中外合作办学）,3,547,554,2019,本科一批,重庆,文科
3327,宁波诺丁汉大学,新闻传播学类（中外合作办学）,4,555,576,2019,本科一批,重庆,文科
3327,宁波诺丁汉大学,外国语言文学类（中外合作办学）,2,547,551,2019,本科一批,重庆,文科
3357,温州肯恩大学,金融学类（中外合作办学）,1,531,531,2019,本科一批,重庆,文科
3357,温州肯恩大学,工商管理类（中外合作办学）,1,530,530,2019,本科一批,重庆,文科
3357,温州肯恩大学,管理科学与工程类（中外合作办学）,1,527,527,2019,本科一批,重庆,文科
3357,温州肯恩大学,外国语言文学类（中外合作办学）,1,529,529,2019,本科一批,重庆,文科
3375,宁波大学,地理科学类（中外合作办学）,1,547,547,2019,本科一批,重庆,文科
3375,宁波大学,旅游管理类（中外合作办学）,2,524,535,2019,本科一批,重庆,文科
3404,安徽理工大学,护理学,3,527,529,2019,本科一批,重庆,文科
3405,安徽农业大学,农林经济管理,2,530,534,2019,本科一批,重庆,文科
3405,安徽农业大学,茶学（茶文化与贸易方向）,2,534,537,2019,本科一批,重庆,文科
3407,安徽财经大学,财政学类,2,545,557,2019,本科一批,重庆,文科
3407,安徽财经大学,工商管理类,2,526,567,2019,本科一批,重庆,文科
3407,安徽财经大学,经济与贸易类,2,537,538,2019,本科一批,重庆,文科
3407,安徽财经大学,财务管理,1,544,544,2019,本科一批,重庆,文科
3407,安徽财经大学,会计学,3,558,563,2019,本科一批,重庆,文科
3407,安徽财经大学,金融学类,1,550,550,2019,本科一批,重庆,文科
3407,安徽财经大学,金融学,2,539,555,2019,本科一批,重庆,文科
3407,安徽财经大学,经济学类,4,527,558,2019,本科一批,重庆,文科
3407,安徽财经大学,经济统计学,3,526,549,2019,本科一批,重庆,文科
3440,安徽师范大学,历史学,3,537,544,2019,本科一批,重庆,文科
3440,安徽师范大学,教育学,2,535,547,2019,本科一批,重庆,文科
3440,安徽师范大学,学前教育,1,535,535,2019,本科一批,重庆,文科
3448,安徽大学,中国语言文学类,2,565,566,2019,本科一批,重庆,文科
3448,安徽大学,哲学类,2,564,565,2019,本科一批,重庆,文科
3448,安徽大学,新闻传播学类,2,565,572,2019,本科一批,重庆,文科
3448,安徽大学,经济学类,3,565,569,2019,本科一批,重庆,文科
3448,安徽大学,工商管理类,3,563,573,2019,本科一批,重庆,文科
3448,安徽大学,西班牙语,2,563,565,2019,本科一批,重庆,文科
3448,安徽大学,法学类,2,564,564,2019,本科一批,重庆,文科
3452,合肥工业大学（宣城校区）,英语,2,544,547,2019,本科一批,重庆,文科
3452,合肥工业大学（宣城校区）,广告学,2,546,547,2019,本科一批,重庆,文科
3452,合肥工业大学（宣城校区）,法学,2,549,561,2019,本科一批,重庆,文科
3501,厦门大学,英语,1,605,605,2019,本科一批,重庆,文科
3501,厦门大学,新闻传播学类,1,610,610,2019,本科一批,重庆,文科
3501,厦门大学,人文科学试验班,3,607,609,2019,本科一批,重庆,文科
3501,厦门大学,法语,1,607,607,2019,本科一批,重庆,文科
3501,厦门大学,法学类,1,610,610,2019,本科一批,重庆,文科
